"EventID","TruthID","PID","Layer","r[cm]","phi","z[cm]","E[GeV]","px[GeV]","py[GeV]","pz[GeV]"
4.,785,211.,7,44.3,0.0069841986455981935,60.160000000000004,1.284,0.747,0.138,1.026
4.,785,211.,8,51.4,-0.02143190661478599,69.92,1.284,0.747,0.138,1.026
4.,786,-211.,1,3.1,-1.4838709677419355,2.16,0.612,0.033,-0.487,0.342
4.,786,-211.,2,5.05,-1.4722772277227723,3.52,0.612,0.033,-0.487,0.342
4.,786,-211.,3,8.85,-1.448587570621469,6.2,0.612,0.033,-0.487,0.342
4.,786,-211.,4,12.25,-1.4277551020408161,8.6,0.612,0.033,-0.487,0.342
4.,786,-211.,5,29.9,-1.3184949832775918,21.080000000000002,0.612,0.033,-0.487,0.342
4.,786,-211.,6,37.1,-1.273487870619946,26.240000000000002,0.612,0.033,-0.487,0.342
4.,786,-211.,7,44.3,-1.2276839729119637,31.44,0.612,0.033,-0.487,0.342
4.,786,-211.,8,51.4,-1.1821284046692606,36.64,0.612,0.033,-0.487,0.342
4.,787,-211.,1,3.1,-0.6532258064516129,6.28,3.484,1.218,-0.943,3.123
4.,787,-211.,2,5.05,-0.6485148514851485,10.24,3.484,1.218,-0.943,3.123
4.,787,-211.,3,8.85,-0.6418079096045198,17.96,3.484,1.218,-0.943,3.123
4.,787,-211.,4,12.25,-0.6351020408163265,24.84,3.484,1.218,-0.943,3.123
4.,787,-211.,5,29.9,-0.600628762541806,60.64,3.484,1.218,-0.943,3.123
4.,787,-211.,6,37.1,-0.5865229110512129,75.28,3.484,1.218,-0.943,3.123
4.,787,-211.,7,44.3,-0.5724740406320541,89.92,3.484,1.218,-0.943,3.123
4.,787,-211.,8,51.4,-0.5586186770428015,104.4,3.484,1.218,-0.943,3.123
4.,788,-211.,1,3.1,-0.7661290322580645,6.5600000000000005,74.042,22.723,-21.91,66.976
4.,788,-211.,2,5.05,-0.7663366336633664,10.72,74.042,22.723,-21.91,66.976
4.,788,-211.,3,8.85,-0.7661016949152543,18.76,74.042,22.723,-21.91,66.976
4.,788,-211.,4,12.25,-0.7661224489795918,26.,74.042,22.723,-21.91,66.976
4.,788,-211.,5,29.9,-0.7643745819397992,63.440000000000005,74.042,22.723,-21.91,66.976
4.,788,-211.,6,37.1,-0.7636711590296494,78.72,74.042,22.723,-21.91,66.976
4.,788,-211.,7,44.3,-0.7629661399548532,94.,74.042,22.723,-21.91,66.976
4.,788,-211.,8,51.4,-0.7622879377431906,109.08,74.042,22.723,-21.91,66.976
4.,792,-321.,1,3.1,-1.6870967741935483,25.12,2.684,-0.047,-0.32,2.619
4.,792,-321.,2,5.05,-1.6693069306930692,40.92,2.684,-0.047,-0.32,2.619
4.,792,-321.,3,8.85,-1.6344632768361582,71.76,2.684,-0.047,-0.32,2.619
4.,792,-321.,4,12.25,-1.6028571428571428,99.4,2.684,-0.047,-0.32,2.619
4.,792,-321.,5,29.9,-1.43561872909699,245.36,2.684,-0.047,-0.32,2.619
4.,792,-321.,6,37.1,-1.3655902964959568,306.68,2.684,-0.047,-0.32,2.619
4.,792,-321.,7,44.3,-1.2934582392776521,369.76,2.684,-0.047,-0.32,2.619
4.,792,-321.,8,51.4,-1.2198988326848248,434.08,2.684,-0.047,-0.32,2.619
4.,793,321.,1,3.1,0.07258064516129033,27.84,10.054,1.107,0.089,9.98
4.,793,321.,2,5.05,0.06633663366336634,45.4,10.054,1.107,0.089,9.98
4.,793,321.,3,8.85,0.05649717514124294,79.52,10.054,1.107,0.089,9.98
4.,793,321.,4,12.25,0.0473469387755102,110.12,10.054,1.107,0.089,9.98
4.,793,321.,5,29.9,-0.0005685618729096989,269.,10.054,1.107,0.089,9.98
4.,793,321.,6,37.1,-0.02007008086253369,333.96,10.054,1.107,0.089,9.98
4.,793,321.,7,44.3,-0.03967945823927765,399.08,10.054,1.107,0.089,9.98
4.,793,321.,8,51.4,-0.05900389105058365,463.40000000000003,10.054,1.107,0.089,9.98
4.,794,211.,1,3.1,-0.4290322580645161,11.32,1.359,0.329,-0.14,1.304
4.,794,211.,2,5.05,-0.44455445544554456,18.44,1.359,0.329,-0.14,1.304
4.,794,211.,3,8.85,-0.4768361581920904,32.32,1.359,0.329,-0.14,1.304
4.,794,211.,4,12.25,-0.5053061224489795,44.76,1.359,0.329,-0.14,1.304
4.,794,211.,5,29.9,-0.6556655518394648,110.24000000000001,1.359,0.329,-0.14,1.304
4.,794,211.,6,37.1,-0.718398921832884,137.6,1.359,0.329,-0.14,1.304
4.,794,211.,7,44.3,-0.7826907449209931,165.52,1.359,0.329,-0.14,1.304
4.,794,211.,8,51.4,-0.8478832684824902,193.8,1.359,0.329,-0.14,1.304
4.,795,-211.,1,3.1,-0.603225806451613,8.2,6.496,1.882,-1.309,6.076
4.,795,-211.,2,5.05,-0.600990099009901,13.4,6.496,1.882,-1.309,6.076
4.,795,-211.,3,8.85,-0.596045197740113,23.44,6.496,1.882,-1.309,6.076
4.,795,-211.,4,12.25,-0.5918367346938775,32.480000000000004,6.496,1.882,-1.309,6.076
4.,795,-211.,5,29.9,-0.5686755852842809,79.28,6.496,1.882,-1.309,6.076
4.,795,-211.,6,37.1,-0.5592129380053907,98.36,6.496,1.882,-1.309,6.076
4.,795,-211.,7,44.3,-0.5497562076749435,117.48,6.496,1.882,-1.309,6.076
4.,795,-211.,8,51.4,-0.5404941634241245,136.32,6.496,1.882,-1.309,6.076
4.,796,211.,1,3.1,-0.9,5.44,2.447,0.759,-0.941,2.123
4.,796,211.,2,5.05,-0.904950495049505,8.88,2.447,0.759,-0.941,2.123
4.,796,211.,3,8.85,-0.9141242937853108,15.56,2.447,0.759,-0.941,2.123
4.,796,211.,4,12.25,-0.9224489795918367,21.52,2.447,0.759,-0.941,2.123
4.,796,211.,5,29.9,-0.9662140468227424,52.56,2.447,0.759,-0.941,2.123
4.,796,211.,6,37.1,-0.9841671159029648,65.24,2.447,0.759,-0.941,2.123
4.,796,211.,7,44.3,-1.0021173814898419,77.96000000000001,2.447,0.759,-0.941,2.123
4.,796,211.,8,51.4,-1.0198015564202334,90.52,2.447,0.759,-0.941,2.123
4.,797,-211.,1,3.1,-0.5967741935483871,6.68,2.897,1.004,-0.693,2.623
4.,797,-211.,2,5.05,-0.592079207920792,10.84,2.897,1.004,-0.693,2.623
4.,797,-211.,3,8.85,-0.5824858757062147,19.04,2.897,1.004,-0.693,2.623
4.,797,-211.,4,12.25,-0.5738775510204082,26.36,2.897,1.004,-0.693,2.623
4.,797,-211.,5,29.9,-0.5305819397993311,64.36,2.897,1.004,-0.693,2.623
4.,797,-211.,6,37.1,-0.5128409703504042,79.88,2.897,1.004,-0.693,2.623
4.,797,-211.,7,44.3,-0.49503386004514666,95.44,2.897,1.004,-0.693,2.623
4.,797,-211.,8,51.4,-0.4775214007782101,110.8,2.897,1.004,-0.693,2.623
4.,798,211.,1,3.1,2.8,16.16,1.853,-0.331,0.108,1.815
4.,798,211.,2,5.05,2.7831683168316834,26.32,1.853,-0.331,0.108,1.815
4.,798,211.,3,8.85,2.7497175141242938,46.160000000000004,1.853,-0.331,0.108,1.815
4.,798,211.,4,12.25,2.7204081632653057,63.96,1.853,-0.331,0.108,1.815
4.,798,211.,5,29.9,2.5658060200668893,157.64000000000001,1.853,-0.331,0.108,1.815
4.,798,211.,6,37.1,-3.1320323450134766,196.84,1.853,-0.331,0.108,1.815
4.,798,211.,7,44.3,-3.0658329571106093,236.92000000000002,1.853,-0.331,0.108,1.815
4.,798,211.,8,51.4,-2.9985486381322954,277.56,1.853,-0.331,0.108,1.815
4.,799,-211.,1,3.1,1.864516129032258,10.28,1.55,-0.12,0.43,1.478
4.,799,-211.,2,5.05,1.8772277227722773,16.72,1.55,-0.12,0.43,1.478
4.,799,-211.,3,8.85,1.9022598870056497,29.32,1.55,-0.12,0.43,1.478
4.,799,-211.,4,12.25,1.9253061224489794,40.6,1.55,-0.12,0.43,1.478
4.,799,-211.,5,29.9,2.045117056856187,99.68,1.55,-0.12,0.43,1.478
4.,799,-211.,6,37.1,2.094619946091644,124.12,1.55,-0.12,0.43,1.478
4.,799,-211.,7,44.3,2.1448397291196386,148.92000000000002,1.55,-0.12,0.43,1.478
4.,799,-211.,8,51.4,2.195315175097276,173.76,1.55,-0.12,0.43,1.478
4.,800,-211.,1,3.1,-0.3209677419354839,2.52,0.337,0.223,-0.084,0.194
4.,800,-211.,2,5.05,-0.297029702970297,4.12,0.337,0.223,-0.084,0.194
4.,800,-211.,3,8.85,-0.24858757062146894,7.2,0.337,0.223,-0.084,0.194
4.,800,-211.,4,12.25,-0.20571428571428568,10.,0.337,0.223,-0.084,0.194
4.,800,-211.,5,29.9,0.025130434782608693,24.96,0.337,0.223,-0.084,0.194
4.,800,-211.,6,37.1,0.125277628032345,31.44,0.337,0.223,-0.084,0.194
4.,800,-211.,7,44.3,0.23047855530474037,38.24,0.337,0.223,-0.084,0.194
4.,800,-211.,8,51.4,0.34271206225680934,45.52,0.337,0.223,-0.084,0.194
4.,801,211.,1,3.1,-0.7548387096774194,7.2,3.827,1.106,-1.027,3.514
4.,801,211.,2,5.05,-0.7584158415841584,11.76,3.827,1.106,-1.027,3.514
4.,801,211.,3,8.85,-0.7661016949152543,20.6,3.827,1.106,-1.027,3.514
4.,801,211.,4,12.25,-0.7726530612244897,28.52,3.827,1.106,-1.027,3.514
4.,801,211.,5,29.9,-0.8078127090301003,69.64,3.827,1.106,-1.027,3.514
4.,801,211.,6,37.1,-0.8221401617250673,86.44,3.827,1.106,-1.027,3.514
4.,801,211.,7,44.3,-0.836492099322799,103.28,3.827,1.106,-1.027,3.514
4.,801,211.,8,51.4,-0.8506614785992217,119.88,3.827,1.106,-1.027,3.514
4.,802,211.,1,3.1,-0.853225806451613,6.640000000000001,16.721,4.665,-5.335,15.144
4.,802,211.,2,5.05,-0.8544554455445544,10.8,16.721,4.665,-5.335,15.144
4.,802,211.,3,8.85,-0.8559322033898306,18.92,16.721,4.665,-5.335,15.144
4.,802,211.,4,12.25,-0.8575510204081632,26.16,16.721,4.665,-5.335,15.144
4.,802,211.,5,29.9,-0.8648963210702341,63.88,16.721,4.665,-5.335,15.144
4.,802,211.,6,37.1,-0.8679622641509432,79.28,16.721,4.665,-5.335,15.144
4.,802,211.,7,44.3,-0.8710293453724604,94.68,16.721,4.665,-5.335,15.144
4.,802,211.,8,51.4,-0.8740116731517509,109.84,16.721,4.665,-5.335,15.144
4.,803,-321.,1,3.1,1.2548387096774194,-8.44,2.341,0.254,0.747,-2.148
4.,803,-321.,2,5.05,1.2623762376237624,-13.76,2.341,0.254,0.747,-2.148
4.,803,-321.,3,8.85,1.2768361581920904,-24.080000000000002,2.341,0.254,0.747,-2.148
4.,803,-321.,4,12.25,1.2897959183673469,-33.36,2.341,0.254,0.747,-2.148
4.,803,-321.,5,29.9,1.3569297658862876,-81.56,2.341,0.254,0.747,-2.148
4.,803,-321.,6,37.1,1.3844690026954176,-101.36,2.341,0.254,0.747,-2.148
4.,803,-321.,7,44.3,1.4121896162528216,-121.2,2.341,0.254,0.747,-2.148
4.,803,-321.,8,51.4,1.4395758754863812,-140.84,2.341,0.254,0.747,-2.148
4.,804,211.,1,3.1,1.5290322580645161,-5.8,3.028,0.051,1.423,-2.669
4.,804,211.,2,5.05,1.5247524752475248,-9.48,3.028,0.051,1.423,-2.669
4.,804,211.,3,8.85,1.5163841807909606,-16.6,3.028,0.051,1.423,-2.669
4.,804,211.,4,12.25,1.5089795918367346,-22.96,3.028,0.051,1.423,-2.669
4.,804,211.,5,29.9,1.4720066889632106,-56.08,3.028,0.051,1.423,-2.669
4.,804,211.,6,37.1,1.4567762803234499,-69.60000000000001,3.028,0.051,1.423,-2.669
4.,804,211.,7,44.3,1.4416613995485326,-83.16,3.028,0.051,1.423,-2.669
4.,804,211.,8,51.4,1.426544747081712,-96.52,3.028,0.051,1.423,-2.669
4.,805,211.,1,3.1,1.6451612903225807,21.400000000000002,5.459,-0.068,0.78,5.4
4.,805,211.,2,5.05,1.6386138613861387,34.84,5.459,-0.068,0.78,5.4
4.,805,211.,3,8.85,1.6237288135593222,61.04,5.459,-0.068,0.78,5.4
4.,805,211.,4,12.25,1.611020408163265,84.52,5.459,-0.068,0.78,5.4
4.,805,211.,5,29.9,1.543076923076923,206.68,5.459,-0.068,0.78,5.4
4.,805,211.,6,37.1,1.5152452830188676,256.76,5.459,-0.068,0.78,5.4
4.,805,211.,7,44.3,1.4873273137697516,307.,5.459,-0.068,0.78,5.4
4.,805,211.,8,51.4,1.4596848249027237,356.84000000000003,5.459,-0.068,0.78,5.4
4.,806,-211.,1,3.1,2.206451612903226,24.36,5.76,-0.424,0.59,5.712
4.,806,-211.,2,5.05,2.214851485148515,39.72,5.76,-0.424,0.59,5.712
4.,806,-211.,3,8.85,2.230508474576271,69.60000000000001,5.76,-0.424,0.59,5.712
4.,806,-211.,4,12.25,2.244489795918367,96.36,5.76,-0.424,0.59,5.712
4.,806,-211.,5,29.9,2.317571906354515,235.68,5.76,-0.424,0.59,5.712
4.,806,-211.,6,37.1,2.3475579514824796,292.84000000000003,5.76,-0.424,0.59,5.712
4.,806,-211.,7,44.3,2.3776975169300223,350.24,5.76,-0.424,0.59,5.712
4.,806,-211.,8,51.4,2.4076498054474706,407.2,5.76,-0.424,0.59,5.712
5.,809,211.,1,3.1,1.0080645161290323,-7.88,2.149,0.411,0.668,-1.996
5.,809,211.,2,5.05,1.,-12.84,2.149,0.411,0.668,-1.996
5.,809,211.,3,8.85,0.9853107344632769,-22.52,2.149,0.411,0.668,-1.996
5.,809,211.,4,12.25,0.9722448979591836,-31.2,2.149,0.411,0.668,-1.996
5.,809,211.,5,29.9,0.904695652173913,-76.24,2.149,0.411,0.668,-1.996
5.,809,211.,6,37.1,0.8770350404312667,-94.72,2.149,0.411,0.668,-1.996
5.,809,211.,7,44.3,0.8491557562076748,-113.28,2.149,0.411,0.668,-1.996
5.,809,211.,8,51.4,0.821556420233463,-131.68,2.149,0.411,0.668,-1.996
5.,810,-211.,1,3.1,1.9241935483870967,-0.68,0.318,-0.088,0.265,-0.06
5.,810,-211.,2,5.05,1.9455445544554455,-1.08,0.318,-0.088,0.265,-0.06
5.,810,-211.,3,8.85,1.9864406779661017,-1.92,0.318,-0.088,0.265,-0.06
5.,810,-211.,4,12.25,2.0232653061224486,-2.64,0.318,-0.088,0.265,-0.06
5.,810,-211.,5,29.9,2.2179598662207356,-6.5600000000000005,0.318,-0.088,0.265,-0.06
5.,810,-211.,6,37.1,2.301094339622641,-8.2,0.318,-0.088,0.265,-0.06
5.,810,-211.,7,44.3,2.3866004514672685,-9.92,0.318,-0.088,0.265,-0.06
5.,810,-211.,8,51.4,2.4759143968871595,-11.68,0.318,-0.088,0.265,-0.06
5.,812,211.,1,3.1,2.7435483870967743,22.76,3.131,-0.393,0.155,3.099
5.,812,211.,2,5.05,2.72970297029703,37.04,3.131,-0.393,0.155,3.099
5.,812,211.,3,8.85,2.702824858757062,64.96000000000001,3.131,-0.393,0.155,3.099
5.,812,211.,4,12.25,2.6787755102040816,89.96000000000001,3.131,-0.393,0.155,3.099
5.,812,211.,5,29.9,2.5521605351170567,221.,3.131,-0.393,0.155,3.099
5.,812,211.,6,37.1,2.4995040431266844,275.40000000000003,3.131,-0.393,0.155,3.099
5.,812,211.,7,44.3,2.446158013544018,330.56,3.131,-0.393,0.155,3.099
5.,812,211.,8,51.4,2.392634241245136,385.96000000000004,3.131,-0.393,0.155,3.099
5.,813,-211.,1,3.1,-1.9080645161290322,432.6,52.505,-0.133,-0.352,52.503
5.,813,-211.,2,5.05,-1.8920792079207922,704.8000000000001,52.505,-0.133,-0.352,52.503
5.,813,-211.,3,8.85,-1.8615819209039548,1235.84,52.505,-0.133,-0.352,52.503
5.,813,-211.,4,12.25,-1.834285714285714,1711.96,52.505,-0.133,-0.352,52.503
5.,813,-211.,5,29.9,-1.6915852842809362,4212.4800000000005,52.505,-0.133,-0.352,52.503
5.,813,-211.,6,37.1,-1.6319999999999997,5255.12,52.505,-0.133,-0.352,52.503
5.,813,-211.,7,44.3,-1.5713679458239276,6317.32,52.505,-0.133,-0.352,52.503
5.,813,-211.,8,51.4,-1.5103540856031128,7389.16,52.505,-0.133,-0.352,52.503
5.,814,211.,1,3.1,1.0951612903225807,441.88,44.369,0.134,0.281,44.367
5.,814,211.,2,5.05,1.0772277227722773,720.,44.369,0.134,0.281,44.367
5.,814,211.,3,8.85,1.040677966101695,1262.8,44.369,0.134,0.281,44.367
5.,814,211.,4,12.25,1.0077551020408162,1749.88,44.369,0.134,0.281,44.367
5.,814,211.,5,29.9,0.8337391304347825,4322.52,44.369,0.134,0.281,44.367
5.,814,211.,6,37.1,0.7605552560646899,5406.88,44.369,0.134,0.281,44.367
5.,814,211.,7,44.3,0.6851422121896161,6522.72,44.369,0.134,0.281,44.367
5.,814,211.,8,51.4,0.6080972762645914,7663.28,44.369,0.134,0.281,44.367
5.,816,321.,1,3.1,-1.5403225806451613,1078.32,183.861,0.025,-0.528,183.859
5.,816,321.,2,5.05,-1.5524752475247525,1756.76,183.861,0.025,-0.528,183.859
5.,816,321.,3,8.85,-1.573446327683616,3079.56,183.861,0.025,-0.528,183.859
5.,816,321.,4,12.25,-1.5930612244897957,4264.32,183.861,0.025,-0.528,183.859
5.,816,321.,5,29.9,-1.693859531772575,10450.72,183.861,0.025,-0.528,183.859
5.,816,321.,6,37.1,-1.7354663072776277,13001.720000000001,183.861,0.025,-0.528,183.859
5.,816,321.,7,44.3,-1.7774401805869073,15575.800000000001,183.861,0.025,-0.528,183.859
5.,816,321.,8,51.4,-1.8193307392996108,18142.44,183.861,0.025,-0.528,183.859
5.,817,-211.,1,3.1,-1.635483870967742,716.12,70.075,-0.029,-0.302,70.074
5.,817,-211.,2,5.05,-1.616831683168317,1166.88,70.075,-0.029,-0.302,70.074
5.,817,-211.,3,8.85,-1.5790960451977403,2046.72,70.075,-0.029,-0.302,70.074
5.,817,-211.,4,12.25,-1.5453061224489795,2836.36,70.075,-0.029,-0.302,70.074
5.,817,-211.,5,29.9,-1.3668227424749162,7011.52,70.075,-0.029,-0.302,70.074
5.,817,-211.,6,37.1,-1.2912668463611858,8774.04,70.075,-0.029,-0.302,70.074
5.,817,-211.,7,44.3,-1.2136388261851014,10590.92,70.075,-0.029,-0.302,70.074
5.,817,-211.,8,51.4,-1.1340389105058366,12453.04,70.075,-0.029,-0.302,70.074
5.,818,321.,1,3.1,-1.979032258064516,1035.4,307.305,-0.357,-0.848,307.303
5.,818,321.,2,5.05,-1.9861386138613861,1686.76,307.305,-0.357,-0.848,307.303
5.,818,321.,3,8.85,-1.9983050847457628,2956.28,307.305,-0.357,-0.848,307.303
5.,818,321.,4,12.25,-2.0093877551020407,4092.52,307.305,-0.357,-0.848,307.303
5.,818,321.,5,29.9,-2.0668361204013377,10002.4,307.305,-0.357,-0.848,307.303
5.,818,321.,6,37.1,-2.0904043126684635,12421.6,307.305,-0.357,-0.848,307.303
5.,818,321.,7,44.3,-2.114139954853273,14848.,307.305,-0.357,-0.848,307.303
5.,818,321.,8,51.4,-2.1375680933852137,17248.88,307.305,-0.357,-0.848,307.303
5.,819,-211.,1,3.1,1.3177419354838709,15.52,1.878,0.101,0.353,1.836
5.,819,-211.,2,5.05,1.3336633663366337,25.240000000000002,1.878,0.101,0.353,1.836
5.,819,-211.,3,8.85,1.364406779661017,44.28,1.878,0.101,0.353,1.836
5.,819,-211.,4,12.25,1.3922448979591835,61.36,1.878,0.101,0.353,1.836
5.,819,-211.,5,29.9,1.5387558528428094,151.04,1.878,0.101,0.353,1.836
5.,819,-211.,6,37.1,1.5995579514824796,188.48,1.878,0.101,0.353,1.836
5.,819,-211.,7,44.3,1.662162528216704,226.64000000000001,1.878,0.101,0.353,1.836
5.,819,-211.,8,51.4,1.7250038910505836,265.24,1.878,0.101,0.353,1.836
5.,820,211.,1,3.1,1.5887096774193548,-43.,3.554,-0.014,0.255,-3.542
5.,820,211.,2,5.05,1.5663366336633664,-70.08,3.554,-0.014,0.255,-3.542
5.,820,211.,3,8.85,1.5214689265536723,-122.96000000000001,3.554,-0.014,0.255,-3.542
5.,820,211.,4,12.25,1.4812244897959181,-170.48,3.554,-0.014,0.255,-3.542
5.,820,211.,5,29.9,1.267324414715719,-423.72,3.554,-0.014,0.255,-3.542
5.,820,211.,6,37.1,1.1750619946091643,-532.4,3.554,-0.014,0.255,-3.542
5.,820,211.,7,44.3,1.0794040632054176,-646.12,3.554,-0.014,0.255,-3.542
5.,820,211.,8,51.4,0.9779299610894941,-765.28,3.554,-0.014,0.255,-3.542
5.,823,-211.,1,3.1,-0.5290322580645161,32.12,5.815,0.477,-0.29,5.787
5.,823,-211.,2,5.05,-0.5188118811881188,52.36,5.815,0.477,-0.29,5.787
5.,823,-211.,3,8.85,-0.49887005649717514,91.76,5.815,0.477,-0.29,5.787
5.,823,-211.,4,12.25,-0.48040816326530605,127.08,5.815,0.477,-0.29,5.787
5.,823,-211.,5,29.9,-0.3850301003344481,311.32,5.815,0.477,-0.29,5.787
5.,823,-211.,6,37.1,-0.3456819407008086,387.2,5.815,0.477,-0.29,5.787
5.,823,-211.,7,44.3,-0.3060767494356659,463.68,5.815,0.477,-0.29,5.787
5.,823,-211.,8,51.4,-0.2666420233463035,539.84,5.815,0.477,-0.29,5.787
5.,824,-211.,1,3.1,-0.9854838709677419,811.6,88.906,0.18,-0.288,88.905
5.,824,-211.,2,5.05,-0.9673267326732673,1322.4,88.906,0.18,-0.288,88.905
5.,824,-211.,3,8.85,-0.9338983050847458,2319.08,88.906,0.18,-0.288,88.905
5.,824,-211.,4,12.25,-0.9036734693877551,3213.04,88.906,0.18,-0.288,88.905
5.,824,-211.,5,29.9,-0.7451571906354515,7921.04,88.906,0.18,-0.288,88.905
5.,824,-211.,6,37.1,-0.6786253369272236,9894.76,88.906,0.18,-0.288,88.905
5.,824,-211.,7,44.3,-0.6104650112866816,11914.64,88.906,0.18,-0.288,88.905
5.,824,-211.,8,51.4,-0.5413540856031128,13966.,88.906,0.18,-0.288,88.905
5.,826,-211.,1,3.1,3.0129032258064514,-121.84,10.362,-0.26,0.043,-10.357
5.,826,-211.,2,5.05,3.0356435643564357,-198.56,10.362,-0.26,0.043,-10.357
5.,826,-211.,3,8.85,3.0785310734463276,-348.40000000000003,10.362,-0.26,0.043,-10.357
5.,826,-211.,4,12.25,3.117551020408163,-483.,10.362,-0.26,0.043,-10.357
5.,826,-211.,5,29.9,2.6307357859531773,-1199.08,10.362,-0.26,0.043,-10.357
5.,826,-211.,6,37.1,2.542118598382749,-1505.24,10.362,-0.26,0.043,-10.357
5.,826,-211.,7,44.3,2.4498419864559815,-1824.76,10.362,-0.26,0.043,-10.357
5.,826,-211.,8,51.4,2.353408560311284,-2157.52,10.362,-0.26,0.043,-10.357
5.,827,211.,1,3.1,1.264516129032258,-409.16,39.354,0.081,0.287,-39.352
5.,827,211.,2,5.05,1.2445544554455445,-666.6800000000001,39.354,0.081,0.287,-39.352
5.,827,211.,3,8.85,1.2067796610169492,-1169.4,39.354,0.081,0.287,-39.352
5.,827,211.,4,12.25,1.1722448979591835,-1620.64,39.354,0.081,0.287,-39.352
5.,827,211.,5,29.9,0.9904347826086956,-4007.6800000000003,39.354,0.081,0.287,-39.352
5.,827,211.,6,37.1,0.9136010781671158,-5017.16,39.354,0.081,0.287,-39.352
5.,827,211.,7,44.3,0.8341896162528216,-6058.72,39.354,0.081,0.287,-39.352
5.,827,211.,8,51.4,0.7529610894941634,-7128.24,39.354,0.081,0.287,-39.352
5.,829,211.,1,3.1,2.935483870967742,-905.4,119.999,-0.404,0.075,-119.998
5.,829,211.,2,5.05,2.9207920792079207,-1475.1200000000001,119.999,-0.404,0.075,-119.998
5.,829,211.,3,8.85,2.893220338983051,-2586.32,119.999,-0.404,0.075,-119.998
5.,829,211.,4,12.25,2.8685714285714283,-3582.2400000000002,119.999,-0.404,0.075,-119.998
5.,829,211.,5,29.9,-3.1052575250836116,-8802.800000000001,119.999,-0.404,0.075,-119.998
5.,829,211.,6,37.1,-3.05111051212938,-10971.48,119.999,-0.404,0.075,-119.998
5.,829,211.,7,44.3,-2.996067720090293,-13174.04,119.999,-0.404,0.075,-119.998
5.,829,211.,8,51.4,-2.9408015564202334,-15386.84,119.999,-0.404,0.075,-119.998
5.,830,-211.,1,3.1,-1.7564516129032257,-1338.32,233.162,-0.109,-0.529,-233.161
5.,830,-211.,2,5.05,-1.7455445544554455,-2180.32,233.162,-0.109,-0.529,-233.161
5.,830,-211.,3,8.85,-1.724858757062147,-3822.,233.162,-0.109,-0.529,-233.161
5.,830,-211.,4,12.25,-1.7061224489795916,-5292.28,233.162,-0.109,-0.529,-233.161
5.,830,-211.,5,29.9,-1.607210702341137,-12967.68,233.162,-0.109,-0.529,-233.161
5.,830,-211.,6,37.1,-1.5665660377358488,-16131.2,233.162,-0.109,-0.529,-233.161
5.,830,-211.,7,44.3,-1.525548532731377,-19322.44,233.162,-0.109,-0.529,-233.161
5.,830,-211.,8,51.4,-1.4846887159533073,-22501.44,233.162,-0.109,-0.529,-233.161
5.,832,321.,1,3.1,-3.0370967741935484,-70.28,6.932,-0.302,-0.041,-6.908
5.,832,321.,2,5.05,-3.0564356435643565,-114.52,6.932,-0.302,-0.041,-6.908
5.,832,321.,3,8.85,-3.0937853107344635,-200.84,6.932,-0.302,-0.041,-6.908
5.,832,321.,4,12.25,-3.12734693877551,-278.36,6.932,-0.302,-0.041,-6.908
5.,832,321.,5,29.9,-2.707946488294314,-688.,6.932,-0.302,-0.041,-6.908
5.,832,321.,6,37.1,-2.6331212938005386,-860.8000000000001,6.932,-0.302,-0.041,-6.908
5.,832,321.,7,44.3,-2.5556794582392772,-1039.32,6.932,-0.302,-0.041,-6.908
5.,832,321.,8,51.4,-2.4763774319066147,-1222.28,6.932,-0.302,-0.041,-6.908
5.,833,-211.,1,3.1,-1.846774193548387,-28.88,5.26,-0.162,-0.537,-5.228
5.,833,-211.,2,5.05,-1.8366336633663367,-47.08,5.26,-0.162,-0.537,-5.228
5.,833,-211.,3,8.85,-1.8163841807909604,-82.52,5.26,-0.162,-0.537,-5.228
5.,833,-211.,4,12.25,-1.7983673469387753,-114.28,5.26,-0.162,-0.537,-5.228
5.,833,-211.,5,29.9,-1.703297658862876,-279.88,5.26,-0.162,-0.537,-5.228
5.,833,-211.,6,37.1,-1.66444204851752,-348.12,5.26,-0.162,-0.537,-5.228
5.,833,-211.,7,44.3,-1.6247855530474038,-416.88,5.26,-0.162,-0.537,-5.228
5.,833,-211.,8,51.4,-1.5856964980544745,-485.32,5.26,-0.162,-0.537,-5.228
5.,837,211.,1,3.1,1.7258064516129032,0.6,0.394,-0.065,0.356,0.071
5.,837,211.,2,5.05,1.7099009900990099,1.,0.394,-0.065,0.356,0.071
5.,837,211.,3,8.85,1.6779661016949152,1.72,0.394,-0.065,0.356,0.071
5.,837,211.,4,12.25,1.6497959183673467,2.4,0.394,-0.065,0.356,0.071
5.,837,211.,5,29.9,1.5011170568561871,5.92,0.394,-0.065,0.356,0.071
5.,837,211.,6,37.1,1.4392722371967652,7.4,0.394,-0.065,0.356,0.071
5.,837,211.,7,44.3,1.3757336343115123,8.88,0.394,-0.065,0.356,0.071
5.,837,211.,8,51.4,1.3118443579766537,10.4,0.394,-0.065,0.356,0.071
5.,841,211.,1,3.1,0.3564516129032258,57.6,6.955,0.347,0.139,6.943
5.,841,211.,2,5.05,0.3405940594059406,93.84,6.955,0.347,0.139,6.943
5.,841,211.,3,8.85,0.3101694915254237,164.52,6.955,0.347,0.139,6.943
5.,841,211.,4,12.25,0.28244897959183674,227.88,6.955,0.347,0.139,6.943
