PID,E,px,py,pz
211.,0.478,0.055,0.227,-0.392
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
211.,6.141,-4.101,1.707,-4.238
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
-211.,2.894,-1.78,1.095,-1.997
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
211.,7.59,-5.251,2.749,-4.74
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
-211.,8.631,-5.378,2.887,-6.101
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
211.,2.558,-0.466,0.376,-2.483
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
-211.,0.566,-0.179,0.212,-0.473
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
211.,5.246,-1.021,0.433,-5.126
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
-321.,3.083,-0.254,0.343,-3.013
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,2.675,0.184,0.655,-2.584
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
211.,0.318,-0.159,-0.234,-0.043
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-211.,0.746,0.13,-0.695,0.195
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-321.,1.742,0.132,0.587,-1.558
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
-211.,17.995,-1.646,-0.334,17.916
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
321.,25.589,-2.534,-1.002,25.438
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
-211.,10.448,-1.083,-0.493,10.379
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
211.,5.072,-0.511,-0.282,5.036
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
-211.,7.001,-0.281,0.717,-6.957
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,4.587,-0.182,-0.726,-4.524
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,3.933,0.322,-0.077,-3.917
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
211.,9.532,-0.094,1.665,-9.384
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
-211.,21.768,-0.221,0.269,-21.765
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
211.,3.656,-0.426,0.306,-3.616
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.08,0.408,0.126,0.982
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
-211.,1.635,0.264,-0.073,1.606
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
211.,47.541,0.079,-0.225,47.54
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
-211.,3.939,0.349,-0.723,-3.853
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
321.,199.983,-0.093,0.19,-199.982
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
-321.,4.62,-0.373,0.379,-4.563
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
211.,7.699,0.489,-0.035,-7.682
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
-211.,22.864,1.279,1.014,22.805
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
321.,55.253,4.951,1.496,55.008
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
-211.,9.575,0.492,0.649,9.539
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
211.,7.985,0.935,-0.522,7.911
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
-211.,0.624,-0.209,-0.072,-0.566
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,1.017,0.443,0.884,0.189
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,0.671,-0.354,-0.546,0.086
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
211.,1.996,-0.285,0.081,1.969
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,3.46,0.225,0.003,3.45
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
-211.,47.367,-0.261,-0.03,47.366
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
321.,73.498,-1.325,-0.698,73.481
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,31.36,-0.243,-0.068,31.358
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
-211.,14.197,-0.237,-0.181,14.193
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
211.,7.589,-0.022,-0.199,7.585
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
-321.,1.003,0.395,0.068,0.775
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,0.286,-0.011,0.223,0.113
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
211.,2.021,-0.04,-0.304,-1.993
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.675,0.223,-0.074,-2.661
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,2.377,-0.199,-0.353,-2.338
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,6.577,-0.287,-0.257,-6.564
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
-211.,16.499,-0.403,-0.003,-16.493
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,11.13,-0.087,-0.283,-11.125
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
211.,2.281,-0.418,0.074,-2.237
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
-211.,3.659,0.151,-0.394,-3.632
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
211.,1.982,-0.278,0.419,1.911
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
-211.,1.541,0.275,0.028,1.51
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,41.039,4.22,2.208,40.761
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
211.,36.816,2.514,1.295,36.707
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,16.655,1.552,0.771,16.564
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
-211.,63.092,4.845,2.023,62.873
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,10.652,0.242,0.124,10.647
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
211.,30.079,0.473,-0.882,30.062
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
-211.,10.748,0.351,-0.353,10.735
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
211.,8.035,-0.265,-0.133,8.028
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
-211.,13.654,-0.022,0.526,13.643
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
211.,5.399,0.489,-0.267,5.368
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,41.121,0.231,0.622,-41.115
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
-211.,3.817,0.135,0.652,-3.756
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
211.,1.181,-0.132,-0.293,-1.128
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
-211.,2.668,0.767,0.72,-2.447
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
321.,1.431,-0.466,-0.052,-1.259
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
-321.,0.639,-0.164,-0.127,0.348
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
211.,1.,-0.869,-0.038,0.474
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
-211.,0.53,0.195,0.27,0.388
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
211.,3.392,0.428,0.003,3.362
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
-211.,6.375,0.548,-0.395,6.338
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
211.,5.599,0.367,-0.148,5.583
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
-211.,0.86,0.199,-0.426,0.706
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
211.,5.369,0.052,-0.784,5.309
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
-211.,19.735,-1.909,-2.334,19.503
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
321.,68.496,-8.436,-6.333,67.677
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
211.,122.583,-16.514,-10.393,121.02
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-321.,3.289,-1.105,-2.354,-1.953
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
-211.,1.91,-1.187,-0.59,-1.368
