EventID,TruthID,PID,layer,r,phi,z
8.,1252,211.,8,51.4,-0.24825291828793772,-312.64
8.,1253,-211.,1,3.1,-0.30483870967741933,-29.16
8.,1253,-211.,2,5.05,-0.29504950495049503,-47.52
8.,1253,-211.,3,8.85,-0.27570621468926554,-83.32000000000001
8.,1253,-211.,4,12.25,-0.25795918367346937,-115.36
8.,1253,-211.,5,29.9,-0.16681605351170567,-282.48
8.,1253,-211.,6,37.1,-0.12921832884097034,-351.24
8.,1253,-211.,7,44.3,-0.09133182844243791,-420.56
8.,1253,-211.,8,51.4,-0.05364591439688716,-489.48
8.,1254,321.,1,3.1,0.008064516129032258,-24.400000000000002
8.,1254,321.,2,5.05,0.007920792079207921,-39.76
8.,1254,321.,3,8.85,0.006779661016949153,-69.72
8.,1254,321.,4,12.25,0.005714285714285713,-96.48
8.,1254,321.,5,29.9,0.0011371237458193979,-235.48000000000002
8.,1254,321.,6,37.1,-0.0007331536388140161,-292.2
8.,1254,321.,7,44.3,-0.0026862302483069973,-348.92
8.,1254,321.,8,51.4,-0.00456420233463035,-404.84000000000003
8.,1255,-211.,1,3.1,-0.14193548387096774,-29.88
8.,1255,-211.,2,5.05,-0.13861386138613863,-48.64
8.,1255,-211.,3,8.85,-0.1344632768361582,-85.28
8.,1255,-211.,4,12.25,-0.13061224489795917,-118.04
8.,1255,-211.,5,29.9,-0.1108695652173913,-288.12
8.,1255,-211.,6,37.1,-0.102733153638814,-357.56
8.,1255,-211.,7,44.3,-0.09455530474040631,-427.
8.,1255,-211.,8,51.4,-0.0865214007782101,-495.52000000000004
8.,1256,-211.,1,3.1,-0.8032258064516129,-31.560000000000002
8.,1256,-211.,2,5.05,-0.800990099009901,-51.4
8.,1256,-211.,3,8.85,-0.7971751412429379,-90.08
8.,1256,-211.,4,12.25,-0.7938775510204081,-124.68
8.,1256,-211.,5,29.9,-0.7765418060200668,-304.40000000000003
8.,1256,-211.,6,37.1,-0.7694447439353098,-377.72
8.,1256,-211.,7,44.3,-0.7623521444695259,-451.04
8.,1256,-211.,8,51.4,-0.7552762645914396,-523.4
8.,1261,211.,1,3.1,3.0516129032258066,-15.56
8.,1261,211.,2,5.05,3.0435643564356436,-25.32
8.,1261,211.,3,8.85,3.0259887005649717,-44.4
8.,1261,211.,4,12.25,3.011020408163265,-61.44
8.,1261,211.,5,29.9,-3.083765886287625,-150.36
8.,1261,211.,6,37.1,-3.0512938005390833,-186.88
8.,1261,211.,7,44.3,-3.018632054176072,-223.6
8.,1261,211.,8,51.4,-2.986178988326848,-260.04
8.,1262,-211.,1,3.1,-2.6661290322580644,-63.52
8.,1262,-211.,2,5.05,-2.6514851485148516,-103.52
8.,1262,-211.,3,8.85,-2.622598870056497,-181.48
8.,1262,-211.,4,12.25,-2.597142857142857,-251.36
8.,1262,-211.,5,29.9,-2.4632374581939795,-617.92
8.,1262,-211.,6,37.1,-2.407584905660377,-770.32
8.,1262,-211.,7,44.3,-2.350988713318284,-925.28
8.,1262,-211.,8,51.4,-2.294007782101167,-1081.1200000000001
8.,1263,211.,1,3.1,-1.0725806451612903,-9.040000000000001
8.,1263,211.,2,5.05,-1.0782178217821783,-14.72
8.,1263,211.,3,8.85,-1.0915254237288137,-25.8
8.,1263,211.,4,12.25,-1.1032653061224489,-35.72
8.,1263,211.,5,29.9,-1.163505016722408,-87.28
8.,1263,211.,6,37.1,-1.1881671159029648,-108.4
8.,1263,211.,7,44.3,-1.2128713318284423,-129.56
8.,1263,211.,8,51.4,-1.2374280155642023,-150.52
8.,1264,211.,1,3.1,-0.7919354838709678,1.16
8.,1264,211.,2,5.05,-0.8168316831683169,1.8800000000000001
8.,1264,211.,3,8.85,-0.8649717514124294,3.2800000000000002
8.,1264,211.,4,12.25,-0.9081632653061223,4.5600000000000005
8.,1264,211.,5,29.9,-1.1403076923076922,11.4
8.,1264,211.,6,37.1,-1.2407708894878704,14.32
8.,1264,211.,7,44.3,-1.3470293453724604,17.44
8.,1264,211.,8,51.4,-1.4603463035019455,20.76
8.,1265,-211.,1,3.1,-0.9887096774193549,-1.48
8.,1265,-211.,2,5.05,-0.9801980198019802,-2.4
8.,1265,-211.,3,8.85,-0.9655367231638419,-4.2
8.,1265,-211.,4,12.25,-0.9522448979591835,-5.84
8.,1265,-211.,5,29.9,-0.8829765886287625,-14.280000000000001
8.,1265,-211.,6,37.1,-0.8545822102425875,-17.72
8.,1265,-211.,7,44.3,-0.8260541760722346,-21.2
8.,1265,-211.,8,51.4,-0.7977431906614786,-24.64
8.,1266,211.,1,3.1,-1.3016129032258064,3.72
8.,1266,211.,2,5.05,-1.3326732673267327,6.08
8.,1266,211.,3,8.85,-1.392090395480226,10.64
8.,1266,211.,4,12.25,-1.4457142857142855,14.8
8.,1266,211.,5,29.9,-1.737752508361204,37.32
8.,1266,211.,6,37.1,-1.8696334231805927,47.44
8.,1266,211.,7,44.3,-2.0141354401805867,58.64
8.,1266,211.,8,51.4,-2.1814902723735408,71.48
8.,1267,-211.,1,3.1,-1.3612903225806452,3.2
8.,1267,-211.,2,5.05,-1.3396039603960397,5.24
8.,1267,-211.,3,8.85,-1.296045197740113,9.200000000000001
8.,1267,-211.,4,12.25,-1.2571428571428571,12.76
8.,1267,-211.,5,29.9,-1.0513846153846154,31.64
8.,1267,-211.,6,37.1,-0.9635471698113206,39.72
8.,1267,-211.,7,44.3,-0.8717968397291196,48.160000000000004
8.,1267,-211.,8,51.4,-0.7760466926070039,56.92
8.,1269,-211.,1,3.1,-1.6951612903225806,10.24
8.,1269,-211.,2,5.05,-1.6762376237623762,16.68
8.,1269,-211.,3,8.85,-1.6395480225988701,29.240000000000002
8.,1269,-211.,4,12.25,-1.606938775510204,40.480000000000004
8.,1269,-211.,5,29.9,-1.4352775919732441,100.
8.,1269,-211.,6,37.1,-1.362840970350404,125.08
8.,1269,-211.,7,44.3,-1.2886230248306996,150.84
8.,1269,-211.,8,51.4,-1.2122918287937743,177.16
8.,1270,-211.,1,3.1,-3.0483870967741935,78.24
8.,1270,-211.,2,5.05,-3.0366336633663367,127.52
8.,1270,-211.,3,8.85,-3.0112994350282487,223.52
8.,1270,-211.,4,12.25,3.1334693877551016,309.56
8.,1270,-211.,5,29.9,3.0164481605351168,759.6800000000001
8.,1270,-211.,6,37.1,2.9680808625336925,946.
8.,1270,-211.,7,44.3,2.919164785553047,1134.64
8.,1270,-211.,8,51.4,2.870155642023346,1323.4
8.,1272,211.,1,3.1,0.5612903225806452,108.04
8.,1272,211.,2,5.05,0.5485148514851486,176.04
8.,1272,211.,3,8.85,0.5237288135593221,308.6
8.,1272,211.,4,12.25,0.5012244897959183,427.40000000000003
8.,1272,211.,5,29.9,0.3837792642140468,1048.96
8.,1272,211.,6,37.1,0.33486792452830183,1306.28
8.,1272,211.,7,44.3,0.2858148984198645,1566.76
8.,1272,211.,8,51.4,0.2364124513618677,1827.56
8.,1273,-211.,1,3.1,-1.7951612903225806,119.92
8.,1273,-211.,2,5.05,-1.7831683168316832,195.36
8.,1273,-211.,3,8.85,-1.7598870056497176,342.48
8.,1273,-211.,4,12.25,-1.7387755102040814,474.24
8.,1273,-211.,5,29.9,-1.6300668896321069,1163.
8.,1273,-211.,6,37.1,-1.5850781671159027,1447.56
8.,1273,-211.,7,44.3,-1.5395936794582392,1735.1200000000001
8.,1273,-211.,8,51.4,-1.4942140077821011,2022.32
8.,1277,211.,1,3.1,0.0967741935483871,55.92
8.,1277,211.,2,5.05,0.0801980198019802,91.12
8.,1277,211.,3,8.85,0.0480225988700565,159.8
8.,1277,211.,4,12.25,0.01836734693877551,221.4
8.,1277,211.,5,29.9,-0.1369096989966555,545.6
8.,1277,211.,6,37.1,-0.20216711590296493,681.32
8.,1277,211.,7,44.3,-0.2684695259593679,820.12
8.,1277,211.,8,51.4,-0.3360972762645914,960.84
8.,1279,211.,1,3.1,-0.6854838709677419,22.16
8.,1279,211.,2,5.05,-0.7069306930693069,36.12
8.,1279,211.,3,8.85,-0.7468926553672317,63.36
8.,1279,211.,4,12.25,-0.7828571428571428,87.84
8.,1279,211.,5,29.9,-0.9737190635451505,217.48000000000002
8.,1279,211.,6,37.1,-1.0548247978436656,272.52
8.,1279,211.,7,44.3,-1.1387313769751692,329.52
8.,1279,211.,8,51.4,-1.2253229571984434,388.36
8.,1281,211.,1,3.1,1.132258064516129,0.44
8.,1281,211.,2,5.05,1.1237623762376239,0.76
8.,1281,211.,3,8.85,1.1056497175141244,1.32
8.,1281,211.,4,12.25,1.0893877551020408,1.8
8.,1281,211.,5,29.9,1.0041939799331103,4.4
8.,1281,211.,6,37.1,0.9694123989218327,5.48
8.,1281,211.,7,44.3,0.9341941309255078,6.5600000000000005
8.,1281,211.,8,51.4,0.8993463035019454,7.640000000000001
8.,1282,211.,1,3.1,0.17258064516129032,-1.08
8.,1282,211.,2,5.05,0.1613861386138614,-1.72
8.,1282,211.,3,8.85,0.13954802259887006,-3.04
8.,1282,211.,4,12.25,0.11999999999999998,-4.2
8.,1282,211.,5,29.9,0.018193979933110366,-10.28
8.,1282,211.,6,37.1,-0.02373584905660377,-12.8
8.,1282,211.,7,44.3,-0.06608126410835213,-15.32
8.,1282,211.,8,51.4,-0.10841634241245135,-17.84
8.,1283,-211.,1,3.1,0.8903225806451613,0.12
8.,1283,-211.,2,5.05,0.898019801980198,0.2
8.,1283,-211.,3,8.85,0.9146892655367233,0.36
8.,1283,-211.,4,12.25,0.9293877551020407,0.48
8.,1283,-211.,5,29.9,1.0062408026755851,1.2
8.,1283,-211.,6,37.1,1.0377789757412397,1.52
8.,1283,-211.,7,44.3,1.0694266365688487,1.8
8.,1283,-211.,8,51.4,1.1008326848249026,2.08
8.,1284,-211.,1,3.1,-0.717741935483871,-3.44
8.,1284,-211.,2,5.05,-0.7,-5.6000000000000005
8.,1284,-211.,3,8.85,-0.668361581920904,-9.8
8.,1284,-211.,4,12.25,-0.6391836734693876,-13.6
8.,1284,-211.,5,29.9,-0.4866889632107023,-33.480000000000004
8.,1284,-211.,6,37.1,-0.42293800539083554,-41.800000000000004
8.,1284,-211.,7,44.3,-0.3578058690744921,-50.28
8.,1284,-211.,8,51.4,-0.29191050583657585,-58.88
8.,1285,-211.,1,3.1,2.3419354838709676,-4.2
8.,1285,-211.,2,5.05,2.3514851485148514,-6.88
8.,1285,-211.,3,8.85,2.369491525423729,-12.040000000000001
8.,1285,-211.,4,12.25,2.3857142857142857,-16.68
8.,1285,-211.,5,29.9,2.47085618729097,-40.84
8.,1285,-211.,6,37.1,2.5057358490566033,-50.76
8.,1285,-211.,7,44.3,2.5411738148984195,-60.76
8.,1285,-211.,8,51.4,2.5761284046692605,-70.68
8.,1287,-211.,1,3.1,0.8354838709677419,-305.16
8.,1287,-211.,2,5.05,0.8475247524752475,-497.16
8.,1287,-211.,3,8.85,0.8689265536723164,-871.52
8.,1287,-211.,4,12.25,0.8889795918367346,-1206.84
8.,1287,-211.,5,29.9,0.991571906354515,-2958.04
8.,1287,-211.,6,37.1,1.0339299191374662,-3680.48
8.,1287,-211.,7,44.3,1.0764875846501127,-4409.68
8.,1287,-211.,8,51.4,1.119089494163424,-5136.96
8.,1291,-211.,1,3.1,0.22741935483870968,-1478.72
8.,1291,-211.,2,5.05,0.2514851485148515,-2409.8
8.,1291,-211.,3,8.85,0.29717514124293787,-4228.56
8.,1291,-211.,4,12.25,0.3387755102040816,-5863.4800000000005
8.,1291,-211.,5,29.9,0.5594648829431438,-14590.68
8.,1291,-211.,6,37.1,0.6545229110512129,-18348.2
8.,1291,-211.,7,44.3,0.754139954853273,-22289.64
8.,1291,-211.,8,51.4,0.8591945525291829,-26458.920000000002
8.,1294,211.,1,3.1,1.7338709677419355,-535.84
8.,1294,211.,2,5.05,1.7148514851485148,-873.12
8.,1294,211.,3,8.85,1.6768361581920905,-1531.48
8.,1294,211.,4,12.25,1.6428571428571428,-2122.36
8.,1294,211.,5,29.9,1.4621137123745818,-5247.64
8.,1294,211.,6,37.1,1.3854770889487869,-6568.64
8.,1294,211.,7,44.3,1.3064288939051918,-7931.64
8.,1294,211.,8,51.4,1.2258521400778208,-9329.32
8.,1297,211.,1,3.1,1.070967741935484,-262.84000000000003
8.,1297,211.,2,5.05,1.0425742574257426,-428.40000000000003
8.,1297,211.,3,8.85,0.9875706214689266,-752.16
8.,1297,211.,4,12.25,0.9375510204081632,-1043.8
8.,1297,211.,5,29.9,0.6680602006688963,-2620.88
8.,1297,211.,6,37.1,0.5487654986522911,-3319.44
8.,1297,211.,7,44.3,0.4199729119638826,-4076.08
8.,1297,211.,8,51.4,0.2766303501945525,-4913.08
8.,1299,211.,1,3.1,-1.5774193548387097,-55.6
8.,1299,211.,2,5.05,-1.5871287128712872,-90.56
8.,1299,211.,3,8.85,-1.6084745762711865,-158.72
8.,1299,211.,4,12.25,-1.6269387755102038,-219.8
8.,1299,211.,5,29.9,-1.7242207357859531,-538.52
8.,1299,211.,6,37.1,-1.7646091644204849,-669.84
8.,1299,211.,7,44.3,-1.8049164785553045,-802.28
8.,1299,211.,8,51.4,-1.845326848249027,-934.2
8.,1300,211.,1,3.1,1.5548387096774194,-112.12
8.,1300,211.,2,5.05,1.5257425742574258,-182.76
8.,1300,211.,3,8.85,1.468361581920904,-320.92
8.,1300,211.,4,12.25,1.417142857142857,-445.44
8.,1300,211.,5,29.9,1.138602006688963,-1120.56
8.,1300,211.,6,37.1,1.0145929919137464,-1421.44
8.,1300,211.,7,44.3,0.8793182844243791,-1749.64
8.,1300,211.,8,51.4,0.727692607003891,-2117.4
8.,1301,-211.,1,3.1,0.5951612903225807,-23.72
8.,1301,-211.,2,5.05,0.601980198019802,-38.68
8.,1301,-211.,3,8.85,0.6141242937853107,-67.76
8.,1301,-211.,4,12.25,0.6257142857142857,-93.8
8.,1301,-211.,5,29.9,0.6844347826086956,-229.28
8.,1301,-211.,6,37.1,0.7085929919137466,-284.76
8.,1301,-211.,7,44.3,0.732650112866817,-340.40000000000003
8.,1301,-211.,8,51.4,0.7565992217898833,-395.44
8.,1302,-211.,1,3.1,0.06290322580645161,-35.04
8.,1302,-211.,2,5.05,0.07524752475247524,-57.120000000000005
8.,1302,-211.,3,8.85,0.09830508474576272,-100.12
8.,1302,-211.,4,12.25,0.11877551020408163,-138.64000000000001
8.,1302,-211.,5,29.9,0.22674247491638794,-339.96
8.,1302,-211.,6,37.1,0.27117520215633417,-423.08
8.,1302,-211.,7,44.3,0.31636117381489837,-507.12
8.,1302,-211.,8,51.4,0.3612334630350194,-591.
8.,1304,-211.,1,3.1,0.2838709677419355,-47.480000000000004
8.,1304,-211.,2,5.05,0.2900990099009901,-77.36
8.,1304,-211.,3,8.85,0.30338983050847457,-135.6
8.,1304,-211.,4,12.25,0.3151020408163265,-187.72
8.,1304,-211.,5,29.9,0.37672909698996654,-458.88
8.,1304,-211.,6,37.1,0.40185983827493255,-569.92
8.,1304,-211.,7,44.3,0.4272641083521444,-681.32
8.,1304,-211.,8,51.4,0.4521867704280155,-791.64
8.,1306,211.,1,3.1,0.10967741935483871,-27.6
8.,1306,211.,2,5.05,0.10693069306930693,-44.96
8.,1306,211.,3,8.85,0.10056497175141244,-78.8
8.,1306,211.,4,12.25,0.09510204081632652,-109.08
8.,1306,211.,5,29.9,0.0657257525083612,-266.4
8.,1306,211.,6,37.1,0.05379514824797843,-330.6
8.,1306,211.,7,44.3,0.04182844243792325,-394.88
8.,1306,211.,8,51.4,0.02996498054474708,-458.28000000000003
8.,1307,-211.,1,3.1,-0.08548387096774193,-26.64
8.,1307,-211.,2,5.05,-0.07623762376237624,-43.4
8.,1307,-211.,3,8.85,-0.059887005649717516,-76.04
8.,1307,-211.,4,12.25,-0.04530612244897959,-105.28
8.,1307,-211.,5,29.9,0.031384615384615386,-257.6
8.,1307,-211.,6,37.1,0.06277628032345013,-320.12
8.,1307,-211.,7,44.3,0.09424830699774266,-382.96000000000004
8.,1307,-211.,8,51.4,0.1258793774319066,-445.32
8.,1308,211.,1,3.1,0.07741935483870968,-26.400000000000002
8.,1308,211.,2,5.05,0.07623762376237624,-43.
8.,1308,211.,3,8.85,0.07457627118644068,-75.4
8.,1308,211.,4,12.25,0.07346938775510203,-104.36
8.,1308,211.,5,29.9,0.06549832775919733,-254.72
8.,1308,211.,6,37.1,0.06240970350404312,-316.04
8.,1308,211.,7,44.3,0.05925056433408577,-377.40000000000003
8.,1308,211.,8,51.4,0.05615953307392996,-437.88
8.,1310,-321.,1,3.1,0.11774193548387096,-25.92
8.,1310,-321.,2,5.05,0.1188118811881188,-42.2
8.,1310,-321.,3,8.85,0.11977401129943503,-73.96000000000001
8.,1310,-321.,4,12.25,0.12081632653061224,-102.4
8.,1310,-321.,5,29.9,0.12531103678929764,-249.92000000000002
8.,1310,-321.,6,37.1,0.1272021563342318,-310.08
8.,1310,-321.,7,44.3,0.1290925507900677,-370.28000000000003
8.,1310,-321.,8,51.4,0.1309727626459144,-429.64
8.,1311,211.,1,3.1,0.1338709677419355,-22.44
8.,1311,211.,2,5.05,0.1306930693069307,-36.56
8.,1311,211.,3,8.85,0.12316384180790961,-64.08
8.,1311,211.,4,12.25,0.116734693877551,-88.68
8.,1311,211.,5,29.9,0.08380602006688963,-216.56
8.,1311,211.,6,37.1,0.07029110512129379,-268.76
8.,1311,211.,7,44.3,0.0567178329571106,-321.04
8.,1311,211.,8,51.4,0.043392996108949415,-372.64
8.,1312,211.,1,3.1,0.06290322580645161,-23.
8.,1312,211.,2,5.05,0.060396039603960394,-37.44
8.,1312,211.,3,8.85,0.0576271186440678,-65.64
8.,1312,211.,4,12.25,0.05428571428571428,-90.84
8.,1312,211.,5,29.9,0.03866220735785953,-221.8
8.,1312,211.,6,37.1,0.03235040431266846,-275.2
8.,1312,211.,7,44.3,0.025864559819413088,-328.64
8.,1312,211.,8,51.4,0.01964591439688716,-381.36
8.,1314,-211.,1,3.1,-0.632258064516129,-33.
8.,1314,-211.,2,5.05,-0.6227722772277228,-53.800000000000004
8.,1314,-211.,3,8.85,-0.6050847457627119,-94.28
8.,1314,-211.,4,12.25,-0.5889795918367347,-130.52
8.,1314,-211.,5,29.9,-0.5063612040133779,-319.44
8.,1314,-211.,6,37.1,-0.47251752021563337,-397.08
8.,1314,-211.,7,44.3,-0.4383160270880361,-475.16
8.,1314,-211.,8,51.4,-0.40422957198443576,-552.72
8.,1318,-211.,1,3.1,-0.6225806451612903,0.16
8.,1318,-211.,2,5.05,-0.6128712871287129,0.28
8.,1318,-211.,3,8.85,-0.5937853107344633,0.48
8.,1318,-211.,4,12.25,-0.5767346938775509,0.64
8.,1318,-211.,5,29.9,-0.48884949832775915,1.6
8.,1318,-211.,6,37.1,-0.45263072776280316,1.96
8.,1318,-211.,7,44.3,-0.4162121896162528,2.36
8.,1318,-211.,8,51.4,-0.3799533073929961,2.7600000000000002
8.,1320,-211.,1,3.1,0.5887096774193549,-100.44
8.,1320,-211.,2,5.05,0.599009900990099,-163.64000000000001
8.,1320,-211.,3,8.85,0.6203389830508474,-286.84000000000003
8.,1320,-211.,4,12.25,0.6387755102040815,-397.2
8.,1320,-211.,5,29.9,0.736401337792642,-973.16
8.,1320,-211.,6,37.1,0.7765013477088948,-1210.48
8.,1320,-211.,7,44.3,0.8169977426636568,-1449.8
8.,1320,-211.,8,51.4,0.8572762645914397,-1688.2
8.,1321,-211.,1,3.1,-0.5145161290322581,-0.44
8.,1321,-211.,2,5.05,-0.49405940594059405,-0.68
8.,1321,-211.,3,8.85,-0.4536723163841808,-1.24
8.,1321,-211.,4,12.25,-0.4171428571428571,-1.68
8.,1321,-211.,5,29.9,-0.22469565217391302,-4.2
8.,1321,-211.,6,37.1,-0.14296495956873315,-5.28
8.,1321,-211.,7,44.3,-0.05809932279909706,-6.36
8.,1321,-211.,8,51.4,0.029700389105058365,-7.5200000000000005
8.,1322,321.,1,3.1,1.232258064516129,-91.92
8.,1322,321.,2,5.05,1.2099009900990099,-149.76
8.,1322,321.,3,8.85,1.1649717514124294,-262.8
8.,1322,321.,4,12.25,1.1244897959183673,-364.36
8.,1322,321.,5,29.9,0.91038127090301,-905.6
8.,1322,321.,6,37.1,0.8182911051212937,-1138.1200000000001
8.,1322,321.,7,44.3,0.7222889390519187,-1380.88
8.,1322,321.,8,51.4,0.6215914396887159,-1635.88
8.,1323,-211.,1,3.1,-0.5903225806451613,-53.96
8.,1323,-211.,2,5.05,-0.5841584158415841,-87.92
8.,1323,-211.,3,8.85,-0.572316384180791,-154.08
8.,1323,-211.,4,12.25,-0.5616326530612245,-213.32
8.,1323,-211.,5,29.9,-0.5053377926421404,-521.32
8.,1323,-211.,6,37.1,-0.4824150943396226,-647.36
8.,1323,-211.,7,44.3,-0.4594221218961625,-773.76
8.,1323,-211.,8,51.4,-0.4365758754863813,-898.8000000000001
8.,1325,-211.,1,3.1,2.917741935483871,471.2
8.,1325,-211.,2,5.05,2.9415841584158415,767.9200000000001
8.,1325,-211.,3,8.85,2.9887005649717517,1347.6000000000001
8.,1325,-211.,4,12.25,3.0310204081632652,1868.72
8.,1325,-211.,5,29.9,2.5026956521739128,4653.4800000000005
8.,1325,-211.,6,37.1,2.40511051212938,5855.32
8.,1325,-211.,7,44.3,2.3022528216704288,7121.24
8.,1325,-211.,8,51.4,2.1941906614785993,8458.12
8.,1326,-211.,1,3.1,3.067741935483871,101.52
8.,1326,-211.,2,5.05,3.0851485148514852,165.4
8.,1326,-211.,3,8.85,3.1175141242937854,290.04
8.,1326,-211.,4,12.25,2.936734693877551,401.8
8.,1326,-211.,5,29.9,2.7832240802675585,989.96
8.,1326,-211.,6,37.1,2.7190835579514823,1236.04
8.,1326,-211.,7,44.3,2.653458239277652,1487.52
8.,1326,-211.,8,51.4,2.5871750972762646,1742.3600000000001
8.,1327,211.,1,3.1,-1.3290322580645162,9.72
8.,1327,211.,2,5.05,-1.3415841584158417,15.84
8.,1327,211.,3,8.85,-1.364406779661017,27.8
8.,1327,211.,4,12.25,-1.3857142857142857,38.480000000000004
8.,1327,211.,5,29.9,-1.4945217391304346,94.36
8.,1327,211.,6,37.1,-1.539530997304582,117.44
8.,1327,211.,7,44.3,-1.5850293453724604,140.76
8.,1327,211.,8,51.4,-1.6306770428015562,164.08
8.,1328,-211.,1,3.1,0.8338709677419355,34.
8.,1328,-211.,2,5.05,0.8415841584158416,55.4
8.,1328,-211.,3,8.85,0.8587570621468927,97.12
8.,1328,-211.,4,12.25,0.873469387755102,134.44
8.,1328,-211.,5,29.9,0.9515451505016722,329.
8.,1328,-211.,6,37.1,0.9836172506738543,408.84000000000003
8.,1328,-211.,7,44.3,1.0157787810383747,489.16
8.,1328,-211.,8,51.4,1.0477821011673152,568.84
8.,1329,211.,1,3.1,0.4596774193548387,8.6
8.,1329,211.,2,5.05,0.44455445544554456,14.040000000000001
8.,1329,211.,3,8.85,0.41412429378531074,24.6
8.,1329,211.,4,12.25,0.38653061224489793,34.08
8.,1329,211.,5,29.9,0.24254849498327757,83.84
8.,1329,211.,6,37.1,0.18246361185983825,104.60000000000001
8.,1329,211.,7,44.3,0.12126410835214446,125.8
8.,1329,211.,8,51.4,0.05946692607003891,147.16
8.,1330,-211.,1,3.1,0.6564516129032258,0.04
8.,1330,-211.,2,5.05,0.6772277227722773,0.08
8.,1330,-211.,3,8.85,0.7158192090395481,0.12
8.,1330,-211.,4,12.25,0.7510204081632652,0.16
8.,1330,-211.,5,29.9,0.936648829431438,0.4
8.,1330,-211.,6,37.1,1.015142857142857,0.52
8.,1330,-211.,7,44.3,1.0965191873589164,0.64
8.,1330,-211.,8,51.4,1.180408560311284,0.76
8.,1331,211.,1,3.1,0.782258064516129,-0.12
8.,1331,211.,2,5.05,0.7574257425742574,-0.2
8.,1331,211.,3,8.85,0.7107344632768362,-0.36
8.,1331,211.,4,12.25,0.6681632653061224,-0.52
8.,1331,211.,5,29.9,0.44109030100334445,-1.28
8.,1331,211.,6,37.1,0.3432075471698113,-1.6
8.,1331,211.,7,44.3,0.23984198645598193,-1.92
8.,1331,211.,8,51.4,0.13011284046692606,-2.32
8.,1332,-321.,1,3.1,-0.7967741935483871,5.2
8.,1332,-321.,2,5.05,-0.7940594059405941,8.48
8.,1332,-321.,3,8.85,-0.788135593220339,14.88
8.,1332,-321.,4,12.25,-0.7832653061224489,20.56
8.,1332,-321.,5,29.9,-0.7572107023411371,50.24
8.,1332,-321.,6,37.1,-0.7466253369272237,62.32
8.,1332,-321.,7,44.3,-0.7359503386004513,74.44
8.,1332,-321.,8,51.4,-0.725443579766537,86.4
8.,1334,211.,1,3.1,-0.9225806451612903,-26.52
8.,1334,211.,2,5.05,-0.9425742574257426,-43.2
8.,1334,211.,3,8.85,-0.9796610169491525,-75.76
8.,1334,211.,4,12.25,-1.013469387755102,-105.
8.,1334,211.,5,29.9,-1.1913645484949833,-259.56
8.,1334,211.,6,37.1,-1.2665229110512128,-324.8
8.,1334,211.,7,44.3,-1.3439593679458237,-392.04
8.,1334,211.,8,51.4,-1.4233035019455251,-460.88
8.,1336,-321.,1,3.1,2.370967741935484,-58.08
8.,1336,-321.,2,5.05,2.385148514851485,-94.60000000000001
8.,1336,-321.,3,8.85,2.4112994350282486,-165.88
8.,1336,-321.,4,12.25,2.4355102040816323,-229.76
8.,1336,-321.,5,29.9,2.5603478260869563,-564.28
8.,1336,-321.,6,37.1,2.6121347708894875,-703.
8.,1336,-321.,7,44.3,2.6647404063205413,-843.76
8.,1336,-321.,8,51.4,2.717420233463035,-984.88
8.,1340,211.,1,3.1,-0.3387096774193548,76.2
8.,1340,211.,2,5.05,-0.3574257425742574,124.16
8.,1340,211.,3,8.85,-0.3943502824858757,217.72
8.,1340,211.,4,12.25,-0.42734693877551017,301.72
8.,1340,211.,5,29.9,-0.6021070234113712,745.4
8.,1340,211.,6,37.1,-0.6756927223719675,932.48
8.,1340,211.,7,44.3,-0.7516072234762979,1125.04
8.,1340,211.,8,51.4,-0.8291634241245136,1321.96
8.,1341,-211.,1,3.1,0.11612903225806452,70.60000000000001
8.,1341,-211.,2,5.05,0.13663366336633664,115.04
8.,1341,-211.,3,8.85,0.17401129943502824,201.76
8.,1341,-211.,4,12.25,0.20816326530612242,279.6
8.,1341,-211.,5,29.9,0.3874180602006689,691.2
8.,1341,-211.,6,37.1,0.46280323450134764,865.08
8.,1341,-211.,7,44.3,0.5411602708803611,1044.32
8.,1341,-211.,8,51.4,0.6211284046692607,1228.08
8.,1342,211.,1,3.1,0.867741935483871,2.52
8.,1342,211.,2,5.05,0.8603960396039604,4.08
8.,1342,211.,3,8.85,0.8491525423728814,7.16
8.,1342,211.,4,12.25,0.8383673469387755,9.92
8.,1342,211.,5,29.9,0.7833645484949833,24.28
8.,1342,211.,6,37.1,0.7609218328840969,30.16
8.,1342,211.,7,44.3,0.7382528216704288,36.04
8.,1342,211.,8,51.4,0.7159844357976654,41.88
8.,1343,-211.,1,3.1,0.9,2.7600000000000002
8.,1343,-211.,2,5.05,0.902970297029703,4.5200000000000005
8.,1343,-211.,3,8.85,0.9067796610169492,7.88
8.,1343,-211.,4,12.25,0.9097959183673469,10.92
8.,1343,-211.,5,29.9,0.9280066889632106,26.64
8.,1343,-211.,6,37.1,0.935320754716981,33.08
8.,1343,-211.,7,44.3,0.9427133182844243,39.480000000000004
8.,1343,-211.,8,51.4,0.9499494163424124,45.84
8.,1344,321.,1,3.1,0.0935483870967742,4.2
8.,1344,321.,2,5.05,0.0801980198019802,6.88
8.,1344,321.,3,8.85,0.053672316384180796,12.040000000000001
8.,1344,321.,4,12.25,0.03061224489795918,16.68
8.,1344,321.,5,29.9,-0.09176588628762541,41.
8.,1344,321.,6,37.1,-0.14250673854447438,51.08
8.,1344,321.,7,44.3,-0.19371557562076747,61.28
